internal_id,description,format,brand,units,category_id,source_id
87471,"LENTEJA PARDINA COCIDA FERRER, FRASCO 580 G",580 G,FERRER,1,D10-40-21,7
87473,"HÉLICES MULTIVEGETALES GALLO NATURE, PAQUETE 400 G",400 G,NATURE,1,D10-50-08,7
87474,BORGES VINAGRE DE MÓDENA 50CL,50CL,BORGES,1,D31-10-01,7
87476,"VINAGRE BALSÁMICO BORGES, BOTELLA 25 CL",25 CL,BORGES,1,D31-10-00,7
87477,BORGES VINAGRE DE JEREZ 25CL,25CL,BORGES,1,D31-20-04,7
87478,"VINAGRE BALSÁMICO DE MÓDENA EDICIÓN DORADA BORGES, BOTELLA 25 CL",25 CL,BORGES,1,D31-10-01,7
87481,"VINAGRE BALSÁMICO DE MÓDENA BORGES ECO NATURA, BOTELLA 25 CL",25 CL,BORGES,1,D31-10-01,7
87486,MALDON SAL ESTUCHE 250G,250G,MALDON,1,D33-60-04,7
87488,"VINAGRE BALSÁMICO DE MÓDENA EROSKI, BOTELLA 25 CL",25 CL,EROSKI,1,D31-10-01,7
87493,"VINAGRE DE JEREZ RESERVA SUR DE ESPAÑA, BOTELLA 75 CL",75 CL,GRE,1,D31-20-04,7
87494,"SAL DE MAR MALDON, CAJA 125 G",125 G,MALDON,1,D33-60-04,7
87496,SAL COSTA MARINA SALERO 200G,200G,COSTA,1,D33-60-01,7
87499,"VINAGRE DE VINO TINTO BORGES, BOTELLA 1 LITRO",1 L,BORGES,1,D31-20-02,7
87500,"VINAGRE DE VINO BLANCO BORGES, BOTELLA 1 LITRO",1 L,BORGES,1,D31-20-02,7
87504,"VINAGRE BALSÁMICO DE MÓDENA ALARU, BOTELLA 25 CL",25 CL,GRE,1,D31-10-01,7
87505,"VINAGRE DE MANZANA SIN FILTRAR EROSKI BIO, BOTELLA 50 CL",50 CL,EROSKI,1,D31-20-03,7
87508,"SAL ROSA DEL HIMALAYA PERELADA GOURMET, CAJA 250 G",250 G,PERELADA,1,D33-60-02,7
87511,"SAL MARINA FINA EROSKI BASIC, PAQUETE 1 KG",1 KG,EROSKI,1,D33-60-01,7
87515,"VINAGRE BALSÁMICO BLANCO BORGES, BOTELLA 25 CL",25 CL,BORGES,1,D31-10-01,7
87516,"SAL ROSA DEL HIMALAYA FINA TOQUE, PAQUETE 250 G",250 G,TOQUE,1,D33-60-02,7
87522,DUCROS MOLINILLO DE SAL ROSA DEL HIMALAYA 90G,90G,DUCROS,1,D33-60-02,7
87524,"VINAGRE DE VINO DE GARNACHA GERMANOR, BOTELLA 50 CL",50 CL,GERMANOR,1,D31-20-02,7
87527,COCA COLA REFRESCO DE COLA ZERO AZÚCAR COCA COLA BOTELLA DE 50 CL.,50 CL.,COCA COLA,1,B60-10-03,6
87528,COCA COLA REFRESCO DE COLA ZERO SIN AZÚCAR Y SIN CAFEÍNA COCA COLA BOTELLA DE 50 CL.,50 CL.,COCA COLA,1,B60-10-03,6
87529,"GREEN COLA REFRESCO DE COLA CON EXTRACTO DE STEVIA Y CAFEÍNA NATURAL, ZERO AZÚCAR GREEN COLA 1,5 L.","1,50 L",GREEN COLA,1,B60-10-03,6
87530,"PEPSI REFRESCO DE COLA ZERO SIN AZÚCAR PEPSI MAX BOTELLA 1,75 L.","1,75 L",PEPSI MAX,1,B60-10-03,6
87531,COCA COLA REFRESCO DE COLA ZERO AZÚCAR COCA COLA ZERO PACK 4 UDS. X 20 CL.,20 CL.,COCA COLA ZERO,1,B60-10-03,6
87532,COCA COLA REFRESCO DE COLA ZERO AZÚCAR COCA COLA ZERO 20 CL.,20 CL.,COCA COLA ZERO,1,B60-10-03,6
87534,COCA COLA REFRESCO DE COLA ZERO AZÚCAR COCA COLA BOTELLA DE VIDRIO 1 L.,1 L,COCA COLA,1,B60-10-03,6
87535,COCA COLA REFRESCO DE COLA ZERO AZÚCAR COCA COLA ZERO PACK 24 UDS X 33 CL. + 4 GRATIS,4 G,COCA COLA ZERO,1,B60-10-03,6
87537,COCA COLA ZERO REFRESCO DE COLA ZERO AZÚCAR PACK 16 UDS. X 33 CL.,33 CL.,COCA COLA ZERO,1,B60-10-03,6
87539,GALLETAS DE DESAYUNO FIBRA CUÉTARA TOSTARICA CAJA 570 G,570 G,CUÉTARA,1,D40-80-00,5
87540,ACTIVIA BÍFIDUS CON TROCITOS DE FRESAS ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87541,ACTIVIA BÍFIDUS DESNATADO (0% MATERIA GRASA) CON MELOCOTÓN ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87542,ACTIVIA BÍFIDUS CON FRUTOS DEL BOSQUE ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87543,ACTIVIA BÍFIDUS DESNATADO (0% MATERIA GRASA) CON TROCITOS DE LIMA Y LIMÓN ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87544,ACTIVIA BIFIDUS CON TROCITOS DE JUGOSA PERA ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87545,"ACTIMEL LECHE FERMENTADA CON LCASEI, 0% MATERIA GRASA Y SABOR A FRESA ACTIMEL DE DANONE 6 X 100 G.",100 G.,DANONE,1,D70-70-00,6
87546,NESTLÉ YOGUR DE NATURAL AZUCARADO CON TROCITOS DE GALLETAS DE CHOCOLATE CON LECHE NESTLÉ KIT KAT 2 X 115 G.,115 G.,KIT KAT,1,D40-80-00,6
87547,ACTIVIA BÍFIDUS DESNATADO (0% MATERIA GRASA) CON TROCITOS DE PIÑA ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87548,NESTLÉ YOGUR AZUCARADO DE FRESA CON GRAGEAS DE CHOCOLATE CON LECHE NESTLÉ SMARTIES MIX-IN 2 X 128 G.,128 G.,NESTLÉ,1,D74-00-00,6
87550,NESTLÉ YOGUR DE VAINILLA CON GRAGEAS DE CHOCOLATE CON LECHE NESTLÉ SMARTIES MIX-IN 2 X 128 G.,128 G.,NESTLÉ,1,D74-00-00,6
87551,ACTIVIA BÍFIDUS DESNATADO (0% MATERIA GRASA) Y CON FRUTOS ROJOS ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87552,ACTIVIA BÍFIDUS CON TROCITOS JUGOSOS DE MANGO ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87553,"ACTIMEL LECHE FERMENTADA CON LCASEI, 0% MATERIA GRASA Y SABOR NATURAL ACTIMEL DE DANONE 6 X 100 G.",100 G.,DANONE,1,D70-70-00,6
87554,ACTIMEL LECHE FERMENTADA CON LCASEI Y SABOR A FRESA ACTIMEL DE DANONE 6 X 100 G.,100 G.,DANONE,1,D70-70-00,6
87555,"ACTIMEL LECHE FERMENTADA CON LCASEI Y CON GRANADA, ARÁNDANOS Y EXTRACTO DE MACA ACTIMEL DE DANONE 6 X 100 G.",100 G.,DANONE,1,D70-70-00,6
87556,ACTIMEL LECHE FERMENTADA CON LCASEI Y SABOR NATURAL ACTIMEL DE DANONE 6 X 100 G.,100 G.,DANONE,1,D70-70-00,6
87558,ACTIVIA BÍFIDUS DESNATADO (0% MATERIA GRASA) CON TROCITOS DE KIWI ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87559,ACTIMEL LECHE FERMENTADA CON LCASEI Y MULTIFRUTAS (TUTI FRUTTI) ACTIMEL DE DANONE 6 X 100 G.,100 G.,DANONE,1,D70-70-00,6
87560,FAGE YOGUR NATURAL RECETA GRIEGA 0% MATERIA GRASA FAGE TOTAL 500 G.,500 G.,FAGE TOTAL,1,D74-00-00,6
87561,ACTIVIA BÍFIDUS DESNATADO (0% MATERIA GRASA) CON TROCITOS DE CIRUELA ACTIVIA DE DANONE 4 X 120 G.,120 G.,ACTIVIA,1,D74-00-00,6
87562,NESTLÉ YOGUR DE FRESA CON TROCITOS DE GALLETA RECUBIEROS DE CHOCOLATE CON LECHE NESTLÉ MIX-IN 2 X 115 G.,115 G.,NESTLÉ,1,D74-00-00,6
87563,"FAGE YOGUR NATURAL COLADO RECETA GRIEGA, CON TAN SÓLO 5% MATERIA GRASA FAGE TOTAL 500 G.",500 G.,FAGE TOTAL,1,D74-00-00,6
87565,COOSUR ACEITE DE OLIVA VIRGEN EXTRA CORNICABRA COOSUR BOTELLA DE 1 L.,1 L,COOSUR,1,D30-10-10,6
87569,SPRITE REFRESCO CON GAS LIMA-LIMÓN BAJO EN AZÚCAR SPRITE PACK 2 UDS. X 2 L.,2 L,SPRITE,1,B60-20-01,6
87572,ROYAL BLISS TÓNICA AROMATIZADA LEMON ROYAL BLISS 25 CL.,25 CL.,ROYAL BLISS,1,B60-40-00,6
87578,ROCKSTAR BEBIDA ENERGÉTICA SABOR TROPICAL ROCKSTAR LATA DE 50 CL.,50 CL.,ROCKSTAR,1,B10-00-00,6
87579,"CAPRI-SUN BEBIDA, BASE DE ZUMO TROPICAL CAPRI - SUN 20 CL",20 CL,CAPRI-SUN,1,B90-00-13,6
87580,ROCKSTAR BEBIDA ENERGÉTICA ORIGINAL ROCKSTAR LATA DE 50 CL.,50 CL.,ROCKSTAR,1,B10-00-00,6
87582,ROYAL BLISS TÓNICA AROMATIZADA CON UN TOQUE DE YUZU LATA DE 25 CL.,25 CL.,ROYAL BLISS,1,B60-40-00,6
87583,SCHWEPPES TÓNICA CLÁSICA LIGHT SCHWEPPES ZERO LATA DE 33 CL.,33 CL,SCHWEPPES,1,B60-40-02,6
87585,"JUVER ZUMO PIÑA, BEBIDA 100% FREE JUVER 1 L.",1 L,JUVER,1,B90-00-04,6
87586,"JUVER ZUMO MANZANA, BEBIDA 100% FREE JUVER 1 L.",1 L,JUVER,1,B90-00-10,6
87587,"JUVER ZUMO MELOCOTÓN, BEBIDA 100% FREE JUVER 1 L.",1 L,JUVER,1,B90-00-08,6
87588,JUVER ZUMO DE NARANJA SIN AZÚCARES AÑADIDOS JUVER 1 L.,1 L,JUVER,1,B90-00-01,6
87589,JUVER ZUMO DE FRUTAS TROPICALES SIN AZÚCAR AÑADIDO JUVER 1 L.,1 L,JUVER,1,B90-00-13,6
87590,"AMSTEL CERVEZAS CON ZUMO NATURAL DE LIMÓN Y 0,0 % ALCOHOL AMSTEL RADLER PACK 12 UDS. X 33 CL.",12 X 33 CL,AMSTEL RADLER,12,B30-00-00,6
87592,"HEINEKEN CERVEZAS 0,0 % HEINEKEN PACK 12 UDS. X33 CL.",12 X 33 CL,HEINEKEN,12,B30-00-00,6
87593,ERDINGER CERVEZA DE TRIGO ERDINGER BOTELLA 50 CL.,50 CL,ERDINGER,1,B30-00-00,6
87594,HEINEKEN CERVEZA EXTRA REFRESCANTE HEINEKEN SILVER PACK 12X33 CL.,12 X 33 CL,HEINEKEN,12,B30-00-00,6
87595,EL ÁGUILA CERVEZA ELÁGUILA SIN FILTRAR LATA DE 50 CL.,50 CL.,EL ÁGUILA,1,B30-00-00,6
87596,AMSTEL CERVEZA AMSTEL 100 % MALTA LATA DE 50 CL.,50 CL.,AMSTEL,1,B30-00-00,6
87597,AMBAR CERVEZAS AMBAR EXPORT PACK DE 9 LATAS DE 33 CL.,9 X 33 CL,AMBAR,9,B30-00-00,6
87598,EL ÁGUILA CERVEZA DORADA EL ÁGUILA LATA DE 50 CL.,50 CL.,EL ÁGUILA,1,B30-00-00,6
87599,LA VIRGEN CERVEZA JAMONERA LA VIRGEN 33 CL.,33 CL.,LA VIRGEN,1,B30-00-00,6
87600,PRODUCTO ALCAMPO BOCADITOS EN SALSA DE ATÚN Y SALMÓN PARA GATOS ESTERILIZADOS PRODUCTO ALCAMPO 400 G.,400 G.,PRODUCTO ALCAMPO,1,D32-10-01,6
87601,"PURINA GOURMET COMIDA PARA GATOS HÚMEDA, MOUSSE DE BUEY GOURMET TARRINA 85 G.",85 G.,PURINA GOURMET,1,MAS-20-20,6
87602,FELIX COMIDA PARA GATOS A BASE DE CARNE EN GELATINA PURINA FELIX 4 UDS. X 85 G.,85 G.,PURINA FELIX,1,MAS-20-20,6
87606,LINDT CHOCOLATE NEGRO 70% SUAVE LINDT EXCELLENCE 100 G.,100 G.,LINDT,1,D40-61-00,6
87608,"LINDT CHOCOLATE NEGRO 99% CACAO LINDT EXCELLENCE 50 GR,",50 G,LINDT,1,D40-61-00,6
87610,LINDT CHOCOLATE CON LECHE EXTRA CREMOSO LINDT EXCELLENCE 100 G.,100 G.,LINDT,1,D40-61-00,6
87611,LINDT CHOCOLATE NEGRO CON MENTA LINDT EXCELLENCE 100 G.,100 G.,LINDT,1,D40-61-00,6
87612,LINDT CHOCOLATE NEGRO CON CARAMELO SAL LINDT EXCELLENCE 100 G.,100 G.,LINDT,1,D40-61-00,6
87613,LINDT CHOCOLATE NEGRO 78% CACAO LINDT EXCELLENCE 100 G.,100 G.,LINDT,1,D40-61-00,6
87614,LINDT CHOCOLATE NEGRO 52% LINDT 125 G.,125 G.,LINDT,1,D40-61-00,6
87615,MILKA GALLETAS MINI WAFFER MILKA 110 GR.,110 G,MILKA,1,D40-80-00,6
87617,LINDT CHOCOLATE NEGRO CON CHILLI LINDT EXCELLENCE 100 G.,100 G.,LINDT,1,D40-61-00,6
87619,LINDT CHOCOLATE NEGRO CON GRANOS DE SÉSAMO TOSTADOS AL PUNTO LINDT EXCELLENCE 100 G.,100 G.,LINDT,1,D40-61-00,6
87620,"LINDT CHOCOLATE NEGRO, 70 % CACAO, CON FRAMBUESAS Y AVELLANAS LINDT EXCELLENCE 100 G.",100 G.,LINDT,1,D40-61-00,6
87621,LINDT CHOCOLATE NEGRO 100 % CACAO LINDT EXCELLENCE 50 G.,50 G.,LINDT,1,D40-61-00,6
87623,LINDT CHOCOLATE NEGRO SUIZO CON HIGO Y GALLETA LINDT EXCELLENCE 100 G.,100 G.,LINDT,1,D40-61-00,6
87624,LINDT CHOCOLATE NEGRO (47% CACAO) CON LIMÓN LINDT 100 G.,100 G.,LINDT,1,D40-61-00,6
87626,GALLO PASTA TIBURÓN Nº 1 GALLO PAQUETE DE 450 G.,1 G,GALLO,1,D10-50-09,6
87627,GALLO PASTA FIDEUÁ GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
87628,LUENGO GARBANZOS COCIDOS CON VERDURAS LUENGO FRASCO 400 G.,400 G.,LUENGO,1,D10-40-22,6
87629,GALLO PASTA FIDEOS Nº 2 GALLO PAQUETE DE 450 G.,2 G,GALLO,1,D10-50-09,6
87630,GALLO PASTA FIDEO Nº 0 GALLO PAQUETE DE 450 G.,0 G,GALLO,1,D10-50-09,6
87631,GALLO PASTA HÉLICE GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
87633,LUENGO GARBANZOS CON ESPINACAS LUENGO 400 G.,400 G.,LUENGO,1,D10-40-12,6
87634,GALLO PASTA MARAVILLA GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
87635,GALLO PASTA DE LETRAS GALLO PAQUETE DE 400 G.,400 G.,GALLO,1,D10-50-09,6
87636,GALLO PASTA FIDEOS Nº 4 GALLO PAQUETE DE 450 G.,4 G,GALLO,1,D10-50-09,6
87637,GALLO PASTA FIDEOS Nº 1 GALLO PAQUETE DE 450 G.,1 G,GALLO,1,D10-50-09,6
87638,GALLO PASTA PIÑONES GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
87639,GALLO PASTA ESTRELLAS GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
87640,GALLO PASTA MARISCO GALLO PAQUETE DE 450 G.,450 G.,GALLO,1,D10-50-09,6
87641,LUENGO ALUBIA COCIDA CON VERDURAS LUENGO 400 G.,400 G.,LUENGO,1,D10-40-23,6
87642,GALLO PASTA TIBURÓN Nº 0 GALLO PAQUETE DE 450 G.,0 G,GALLO,1,D10-50-09,6
87643,GALLO PASTA FIDEOS Nº 5 GALLO PAQUETE DE 450 G.,5 G,GALLO,1,D10-50-09,6
87650,CAL VALLS CIGRONS CUITS ECOLÒGICS KM0 0.22KG ,2 KG,CAL VALLS,1,D10-40-22,4
87653,"LECHE CONDENSADA 10 % GRATIS LA LECHERA, LATA 815 G",815 G,LA LECHERA,1,D70-40-00,7
87654,ALBO ATÚN CLARO ACEITE OLIVA 3X65G,65G,ALBO,1,D30-10-00,7
87655,"ATÚN CLARO EN ACEITE DE OLIVA MASSO, PACK 3X65 G",65 G,MASSO,1,D30-10-00,7
87656,"ATÚN CLARO EN ACEITE DE GIRASOL EROSKI, PACK 6X80 G",80 G,EROSKI,1,D32-10-01,7
87657,CUCA ATÚN CLARO ACEITE OLIVA VIRGEN EXTRA 3X65G,65G,CUCA,1,D30-10-00,7
87658,EROSKI ATÚN CLARO EN ACEITE DE OLIVA FRASCO 400G,400G,EROSKI,1,D30-10-00,7
87659,ALBO ATÚN ACEITE DE OLIVA VIRGEN 6X65G,65G,ALBO,1,D30-10-00,7
87660,ORTIZ ATÚN CLARO ACEITE DE OLIVA 3X92G,92G,ORTIZ,1,D30-10-00,7
87661,"BONITO DEL NORTE EN ACEITE DE OLIVA EROSKI, FRASCO 400 G",400 G,EROSKI,1,D30-10-00,7
87662,"BONITO DEL NORTE EN ACEITE DE OLIVA ORTIZ, PACK 2X63 G",63 G,ORTIZ,1,D30-10-00,7
87663,ALBO ATÚN CLARO ACEITE OLIVA 112G,112G,ALBO,1,D30-10-00,7
87664,"ATÚN CLARO EN ACEITE DE GIRASOL CALVO, PACK 6X65 G",65 G,CALVO,1,D32-10-01,7
87665,CUCA ATÚN CLARO ACEITE OLIVA 110G,110G,CUCA,1,D30-10-00,7
87666,EROSKI BONITO DEL NORTE ACEITE OLIVA FRASCO 220G,220G,EROSKI,1,D30-10-00,7
87667,EROSKI ATÚN CLARO ACEITE OLIVA 3X80G,80G,EROSKI,1,D30-10-00,7
87675,FIDEOS INTEGRALES ECO CABELLÍN PAQUETE 500 GR,500 G,CONSUM ECO,1,D10-50-10,9
87676,CRUZCAMPO CERVEZA RUBIA TIPO PILSEN PACK 6 BOTELLAS 25 CL,6 X 25 CL,CRUZCAMPO,6,B30-00-00,10
87677,CRUZCAMPO CERVEZA RUBIA TIPO PILSEN PACK 24 LATAS 33 CL,24 X 33 CL,CRUZCAMPO,24,B30-00-00,10
87678,CRUZ DEL SUR CERVEZA RUBIA TIPO LAGER 100% ANDALUZA LATA 33 CL,33 CL,CRUZ DEL SUR,1,B30-00-00,10
87679,CRUZ DEL SUR CERVEZA RUBIA TIPO LAGER 100% ANDALUZA BOTELLA 1 L,1 L,CRUZ DEL SUR,1,B30-00-00,10
87680,EL ALCAZAR CERVEZA RUBIA ESPECIAL DE JAÉN TIPO LAGER LATA 33 CL,33 CL,EL ALCAZAR,1,B30-00-00,10
87681,SHEBA SELEZIONE COMIDA HÚMEDA EN SALSA PARA GATOS SELECCIÓN DE PESCADOS 12 SOBRES 85 G,85 G,SHEBA,1,MAS-20-20,10
87682,SHEBA DELICATEZZE COMIDA HÚMEDA EN GELATINA PARA GATOS SELECCIÓN DE AVES 12 SOBRES 85 G,85 G,SHEBA,1,MAS-20-20,10
87683,"CÓCTEL DE FRUTOS SECOS TOSTADOS SIN SAL FRIT RAVICH, BOLSA 110 G",110 G,FRIT RAVICH,1,D00-30-00,7
87684,"PALOMITAS PARA MICROONDAS CON SAL EROSKI, PACK 3X90 G",90 G,EROSKI,1,D00-60-00,7
87685,RIOVERDE PEPINILLOS 180/200 345G,345G,RIOVERDE,1,D00-20-01,7
87687,"ACEITUNAS RELLENAS DE ANCHOA SUAVES EROSKI, LATA 150 G",150 G,EROSKI,1,D00-10-00,7
87688,"ACEITUNAS RECETA DE LA ABUELA EROSKI, FRASCO 500 G",500 G,EROSKI,1,D00-10-00,7
87698,EROSKI PEPINILLOS PEQUEÑOS 190G,190G,EROSKI,1,D00-20-01,7
87699,"ALMENDRAS TOSTADAS SIN SAL FRIT RAVICH, BOLSA 110 G",110 G,FRIT RAVICH,1,D00-30-00,7
87701,RIOVERDE PEPINILLOS AGRIDULCES 680G,680G,RIOVERDE,1,D00-20-01,7
87704,EROSKI BANDERILLAS PICANTES  210G,210G,EROSKI,1,D00-20-03,7
87707,"ARROZ BOMBA EROSKI SELEQTIA, CAJA 500 G",500 G,SELEQTIA,1,D10-10-05,7
87708,EROSKI BASIC LENTEJAS CASTELLANAS 1KG,1 KG,EROSKI,1,D10-40-11,7
87710,"SPAGHETTI SIN GLUTEN GALLO, PAQUETE 450 G",450 G,GALLO,1,D10-50-03,7
87711,"MINI PLUMAS GALLO, PAQUETE 450 G",450 G,GALLO,1,D10-50-09,7
87713,"HÉLICES VEGETALES SIN GLUTEN GALLO, PAQUETE 450 G",450 G,GALLO,1,D10-50-08,7
87714,"ARROZ INTEGRAL EROSKI, PAQUETE 1 KG",1 KG,EROSKI,1,D10-10-04,7
87715,"HÉLICES INTEGRALES GALLO, PAQUETE 450 G",450 G,GALLO,1,D10-50-08,7
87716,"SPAGHETTI VEGETAL GALLO PASTAFINA, PAQUETE 400 G",400 G,GALLO,1,D10-50-03,7
87717,EROSKI BASIC ALUBIAS BLANCAS LARGAS 1KG,1 KG,EROSKI,1,D10-40-13,7
87719,"VINAGRE ECOLÓGICO DE MANZANA BADIA, BOTELLA 50 CL",50 CL,GRE,1,D31-20-03,7
87721,"VINAGRE BLANCO CARBONELL, BOTELLA 1 LITRO",1 L,CARBONELL,1,D40-90-01,7
87722,EROSKI BASIC VINAGRE BLANCO 50CL,50CL,EROSKI,1,D31-20-01,7
87723,"SAL FINA ROSA DEL HIMALAYA SAL COSTA, SALERO 250 G",250 G,COSTA,1,D33-60-02,7
87726,"SAL MARINA EN ESCAMAS EROSKI, CAJA 125 G",125 G,EROSKI,1,D33-60-01,7
87728,EROSKI SAL MARINA YODADA 1KG,1 KG,EROSKI,1,D33-60-01,7
87730,"SAL MARINA GRUESA EROSKI BASIC, PAQUETE 1 KG",1 KG,EROSKI,1,D33-60-01,7
87731,SAL COSTA FLOR DE SAL 125G,125G,COSTA,1,D33-60-03,7
87732,"VINAGRE ECOLÓGICO DE VINO TINTO BADIA, BOTELLA 50 CL",50 CL,GRE,1,D31-20-02,7
87733,"SAL MARINA PLUS+ SAL COSTA, SALERO 500 G",500 G,COSTA,1,D33-60-01,7
87734,"SAL GRUESA SAL COSTA, CAJA 1 KG",1 KG,COSTA,1,D33-60-05,7
87735,EROSKI VINAGRE DE JEREZ 25CL,25CL,EROSKI,1,D31-20-04,7
87737,"SAL MARINA EXTRAGRUESA PARA HORNO EROSKI, PAQUETE 2 KG",2 KG,EROSKI,1,D33-60-01,7
87738,"VINAGRE DE MÓDENA EROSKI BIO, BOTELLA 25 CL",25 CL,EROSKI,1,D31-10-01,7
87740,"VINAGRE DE VINO BLANCO BADIA, BOTELLA 1 LITRO",1 L,BLANCO,1,D40-90-01,7
87741,"MOLINILLO DE SAL ROSA DEL HIMALAYA Y PIMIENTA TOQUE, FRASCO 90 G",90 G,TOQUE,1,D33-60-02,7
87744,"SAL GRUESA YODADA LA BALLENA, CAJA 1 KG",1 KG,LA BALLENA,1,D33-60-05,7
87747,"MOLINILLO INOXIDABLE DE SAL MARINA TOQUE, 180 G",180 G,TOQUE,1,D33-60-01,7
87748,"MOLINILLO INOXIDABLE DE SAL ROSA TOQUE, 180 G",180 G,TOQUE,1,D33-60-02,7
87751,LOUIT VINAGRE BALSÁMICO 25CL,25CL,LOUIT,1,D31-10-00,7
87768,"CAFÉ MOLIDO INTENSSISIMO FORTALEZA, PAQUETE 235 G",235 G,FORTALEZA,1,D40-42-00,7
87774,FORTALEZA CAFÉ MOLIDO DESCAFEINADO 250G,250G,FORTALEZA,1,D40-42-03,7
87783,"CAFÉ SOLUBLE NATURAL DELTA, FRASCO 100 G",100 G,DELTA,1,D40-41-02,7
87787,"CAFÉ MOLIDO DESPERTAR FORTALEZA, PAQUETE 235 G",235 G,FORTALEZA,1,D40-42-00,7
87796,"CAFÉ MOLIDO NATURAL COLOMBIA MARCILLA, PAQUETE 200 G",200 G,MARCILLA,1,D40-42-02,7
87800,"REFRESCO NARANJA CON GAS SIN AZÚCAR SCHWEPPES ZERO, LATA 33 CL",33 CL,SCHWEPPES,1,B60-20-12,7
87801,TANG REFRESCO EN POLVO NARANJA 30G,30G,TANG,1,B60-20-02,7
87802,"TÓNICA PINK SCHWEPPES, BOTELLÍN 20 CL",20 CL,SCHWEPPES,1,B60-40-04,7
87803,"REFRESCO DE COLA SIN AZÚCAR PEPSI MAX, PACK 12X33 CL",12 X 33 CL,PEPSI MAX,12,B60-10-01,7
87804,TANG REFRESCO EN POLVO LIMÓN 30G,30G,TANG,1,B60-20-01,7
87806,"REFRESCO DE NARANJA CON GAS SCHWEPPES ZERO, BOTELLA 1 LITRO",1 L,SCHWEPPES,1,B60-20-12,7
87807,"GASEOSA CON TOQUE DE MANZANA LA CASERA, LATA 33 CL",33 CL,LA CASERA,1,B60-50-04,7
87808,"GASEOSA CON TOQUE DE HIERBABUENA LA CASERA, LATA 33 CL",33 CL,LA CASERA,1,B60-50-03,7
87812,"BITTER SIN AZÚCAR KAS, LATA 33 CL",33 CL,KAS,1,B60-41-00,7
87813,"REFRESCO SIN AZÚCAR SABOR SANDÍA FANTA, BOTELLA 2 LITROS",2 L,FANTA,1,B60-20-15,7
87814,"TÓNICA PREMIUM YUZU ROYAL BLISS, LATA 25 CL",25 CL,ROYAL BLISS,1,B60-40-00,7
87815,"REFRESCO DE COLA BLURS ZERO, LATA 33 CL",33 CL,ZERO,1,B60-10-03,7
87818,RED BULL BEBIDA ENERGÉTICA COCONUT 250ML,25 CL,RED BULL,1,B10-00-00,7
87819,"GASEOSA CON TOQUE DE LIMÓN LA CASERA, LATA 33 CL",33 CL,LA CASERA,1,B60-50-02,7
87820,"TÓNICA PREMIUM YUZU ZERO ROYAL BLISS, LATA 25 CL",25 CL,ROYAL BLISS,1,B60-40-00,7
87821,"BEBIDA ENERGÉTICA SABOR SANDÍA RED BULL, LATA 25 CL",25 CL,RED BULL,1,B10-00-00,7
87823,"BEBIDA ENERGÉTICA SABOR ALBARICOQUE-FRESA RED BULL, LATA 25 CL",25 CL,RED BULL,1,B10-00-00,7
87824,"BEBIDA ENERGÉTICA SABOR FRUTA DEL DRAGÓN RED BULL, LATA 25 CL",25 CL,RED BULL,1,B10-00-00,7
87826,"BEBIDA ENERGÉTICA SABOR HIGO-MANZANA RED BULL, LATA 25 CL",25 CL,RED BULL,1,B10-00-00,7
87827,"BEBIDA ENERGÉTICA MONSTER ULTRA SANDÍA, LATA 50 CL",50 CL,MONSTER,1,B10-00-00,7
87828,"GALLETA RELLENAS DE CACAO Y CREMA EROSKI, PAQUETE 154 G",154 G,EROSKI,1,D40-62-02,7
87829,"GALLETAS DE MANTEQUILLA EROSKI SELEQTIA, BOLSA 175 G",175 G,SELEQTIA,1,D72-10-00,7
87837,"GALLETAS DE MANTEQUILLA C/PEPITAS CHOCO E. SELEQTIA, BOLSA 175 G",175 G,SELEQTIA,1,D72-10-00,7
87839,"GALLETAS DE MANTEQUILLA CHOCOLATE EROSKI SELEQTIA, BOLSA 175 G",175 G,SELEQTIA,1,D72-10-00,7
87846,"ALUBIA GRANJA COCIDA LUENGO, FRASCO 400 G",400 G,LUENGO,1,D10-40-23,8
87851,LA MASOVERA CERVESA PUBILLA KM0 0.33L ,0.33L,LA MASOVERA,1,B30-00-00,4
87852,MATOLL CERVESA ARTESANA SAÜC KM0 0.33L ,0.33L,MATOLL,1,B30-00-00,4
